LocationID,LocationName,Latitude,Longitude,Date,Characteristic,Fraction,Value,Unit
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,Dissolved oxygen (DO),,7.35,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,Dissolved oxygen (DO),,7.66,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,"Temperature, water",,17.8,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,pH,,8.42,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,pH,,8.43,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,pH,,8.41,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,"Temperature, water",,18.07,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,pH,,8.43,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,05-11-2017,Dissolved oxygen (DO),,7.73,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Total dissolved solids,Total,932,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Turbidity,Total,38,NTU
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Phosphate-phosphorus,Dissolved,0.0185,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Chlorophyll a, corrected for pheophytin",Total,4.84,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Nitrogen,Total,0.703,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Nitrogen,Dissolved,0.599,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Chlorophyll a, corrected for pheophytin",Total,4.84,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Chlorophyll a, corrected for pheophytin",Total,4.84,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Phosphate-phosphorus,Total,0.044,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.35,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,17.13,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.37,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.36,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.6,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.59,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,17.59,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.62,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.37,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.35,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.38,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,17.3,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.38,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.35,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,17.17,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.37,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.33,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.23,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,19.11,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.35,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,18.6,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,18.08,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,"Temperature, water",,18.6,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,Dissolved oxygen (DO),,7.6,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,05-11-2017,pH,,8.36,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Chlorophyll a, corrected for pheophytin",Total,4.84,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.419,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Total dissolved solids,Total,1160,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Chlorophyll a, corrected for pheophytin",Total,3.88,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Nitrogen,Total,0.869,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Turbidity,Total,41,NTU
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Phosphate-phosphorus,Total,0.053,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Phosphate-phosphorus,Dissolved,0.0175,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Nitrogen,Dissolved,0.702,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Chlorophyll a, corrected for pheophytin",Total,3.88,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,19.31,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.44,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.45,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.44,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.42,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,7.53,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,8.1,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,8.07,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,17.62,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,7.98,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,7.88,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,17.06,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.42,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,7.61,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,17.02,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,19.04,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.43,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,8.11,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,18.68,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.44,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,17.24,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,"Temperature, water",,19.04,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,pH,,8.44,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,05-11-2017,Dissolved oxygen (DO),,8.11,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.404,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Nitrogen,Total,0.736,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Nitrogen,Dissolved,0.615,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Total dissolved solids,Total,986,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Turbidity,Total,29.9,NTU
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Phosphate-phosphorus,Total,0.055,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Phosphate-phosphorus,Dissolved,0.02,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.39,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,8.09,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,15.5,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.36,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,7.65,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,15.4,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,8.03,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.41,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,8.02,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.42,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,7.98,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,17.91,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,7.99,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,7.75,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.34,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,22.67,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,20.11,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,15.42,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,7.64,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.34,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,19.05,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,15.9,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.4,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,15.47,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.41,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.34,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,7.66,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,"Temperature, water",,20.11,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,pH,,8.41,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,05-11-2017,Dissolved oxygen (DO),,8.02,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Total dissolved solids,Total,1790,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Nitrogen,Total,0.561,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Nitrogen,Dissolved,0.626,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,"Chlorophyll a, corrected for pheophytin",Total,14.53,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,"Chlorophyll a, corrected for pheophytin",Total,12.93,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Turbidity,Total,75.3,NTU
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Phosphate-phosphorus,Total,0.053,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Phosphate-phosphorus,Dissolved,0.0143,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,"Chlorophyll a, corrected for pheophytin",Total,14.53,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,"Temperature, water",,17.29,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Dissolved oxygen (DO),,7.85,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,"Temperature, water",,18.4,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,pH,,8.44,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,pH,,8.49,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Dissolved oxygen (DO),,8.26,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,"Temperature, water",,18.4,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,"Temperature, water",,18.05,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,pH,,8.49,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Dissolved oxygen (DO),,8.26,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,Dissolved oxygen (DO),,8.26,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,06-15-2017,pH,,8.42,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,17.56,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,5.68,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,18.8,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.43,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,18.19,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.41,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,17.81,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.4,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,6.96,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.44,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.45,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.58,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.59,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.07,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,19.44,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.45,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.5,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.6,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,18.52,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,18.48,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.44,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.31,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,19.54,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.42,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.42,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,18,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.33,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,pH,,8.44,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Temperature, water",,19.44,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Dissolved oxygen (DO),,7.5,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Phosphate-phosphorus,Total,0.034,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Turbidity,Total,28.4,NTU
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Nitrogen,Total,0.611,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Phosphate-phosphorus,Dissolved,0.02,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Total dissolved solids,Total,1330,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Chlorophyll a, corrected for pheophytin",Total,3.025,ug/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Chlorophyll a, corrected for pheophytin",Total,2.425,ug/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,Nitrogen,Dissolved,0.71,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,06-15-2017,"Chlorophyll a, corrected for pheophytin",Total,2.425,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,20.12,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,8.04,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,7.92,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,20.04,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,18.5,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,7.83,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,18.35,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.41,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,6.65,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,18.49,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.36,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.3,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,8.12,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.46,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.43,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,8.01,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,8.09,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.51,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.47,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,19.46,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.46,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,18.69,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,18.55,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,8.04,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,pH,,8.43,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,Dissolved oxygen (DO),,7.6,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,06-15-2017,"Temperature, water",,16.85,deg C
